root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
335AZ	1	1	1	1	1	1	['Pseudomonadota']
335B4	1	1	1	1	1	1	['Desulfobacterota']
335BF	1	1	1	1	1	1	['Pseudomonadota']
335BJ	1	1	1	1	1	1	['Pseudomonadota']
335D3	1	1	1	1	1	1	['Bacteroidota']
335D5	1	1	1	1	1	1	['Pseudomonadota']
335DM	1	1	1	1	1	1	['Pseudomonadota']
335DZ	2	1	1	1	1	2	['Pseudomonadota']
335E4	1	1	1	1	1	1	['Pseudomonadota']
335EA	1	1	1	1	1	1	['Pseudomonadota']
335EK	1	1	1	1	1	1	['Pseudomonadota']
335EM	1	1	1	1	1	1	['Cyanobacteriota']
335ET	1	1	1	1	1	1	['Bacteroidota']
335F1	1	1	1	1	1	1	['Pseudomonadota']
335F7	3	1	1	1	2	2	['Pseudomonadota']
335FN	2	1	1	1	2	2	['Pseudomonadota']
335GW	1	1	1	1	1	1	['Desulfobacterota']
335H7	1	1	1	1	1	1	['Bacteroidota']
335HS	1	1	1	1	1	1	['Pseudomonadota']
335HZ	3	1	1	1	1	2	['Pseudomonadota']
335I2	1	1	1	1	1	1	['Pseudomonadota']
335IC	2	1	1	1	1	1	['Pseudomonadota']
335J5	1	1	1	1	1	1	['Pseudomonadota']
335J7	1	1	1	1	1	1	['Pseudomonadota']
335JZ	2	1	1	2	2	2	['Pseudomonadota']
335K8	1	1	1	1	1	1	['Pseudomonadota']
335N9	1	1	1	1	1	1	['Pseudomonadota']
335NT	5	1	1	1	2	3	['Pseudomonadota']
335NX	1	1	1	1	1	1	['Pseudomonadota']
335P7	1	1	1	1	1	1	['Pseudomonadota']
335PS	1	1	1	1	1	1	['Pseudomonadota']
335PY	1	1	1	1	1	1	['Pseudomonadota']
335RI	1	1	1	1	1	1	['Bacteroidota']
335RJ	1	1	1	1	1	1	['Pseudomonadota']
335S1	1	1	1	1	1	1	['Pseudomonadota']
335S4	1	1	1	1	1	1	['Bacteroidota']
335S6	1	1	1	1	1	1	['Pseudomonadota']
335S9	1	1	1	1	1	1	['Pseudomonadota']
335SA	1	1	1	1	1	1	['Pseudomonadota']
335T3	1	1	1	1	1	1	['Bacteroidota']
335TG	1	1	1	1	1	1	['Bacteroidota']
335UJ	1	1	1	1	1	1	['Pseudomonadota']
335VD	1	1	1	1	1	1	['Pseudomonadota']
335VG	1	1	1	1	1	1	['Pseudomonadota']
335WE	1	1	1	1	1	1	['Bacteroidota']
335XK	2	1	1	1	1	1	['Pseudomonadota']
335XM	1	1	1	1	1	1	['Bacteroidota']
335Y9	1	1	1	1	1	1	['Desulfobacterota']
335ZH	1	1	1	1	1	1	['Pseudomonadota']
335ZX	1	1	1	1	1	1	['Desulfobacterota']
33604	1	1	1	1	1	1	['Pseudomonadota']
3360X	2	1	1	1	1	2	['Pseudomonadota']
3361E	1	1	1	1	1	1	['Pseudomonadota']
3361U	1	1	1	1	1	1	['Pseudomonadota']
3361Z	1	1	1	1	1	1	['Pseudomonadota']
33623	1	1	1	1	1	1	['Bacteroidota']
3362F	1	1	1	1	1	1	['Pseudomonadota']
3362I	1	1	1	1	1	1	['Pseudomonadota']
3363G	1	1	1	1	1	1	['Bacteroidota']
3363N	1	1	1	1	1	1	['Pseudomonadota']
3364K	1	1	1	1	1	1	['Pseudomonadota']
3365E	1	1	1	1	1	1	['Pseudomonadota']
3365Z	1	1	1	1	1	1	['Pseudomonadota']
3366G	1	1	1	1	1	1	['Pseudomonadota']
3366X	2	1	1	1	1	1	['Pseudomonadota']
33684	1	1	1	1	1	1	['Pseudomonadota']
3368B	1	1	1	1	1	1	['Pseudomonadota']
33692	1	1	1	1	1	1	['Pseudomonadota']
3369A	1	1	1	1	1	1	['Pseudomonadota']
3369S	1	1	1	1	1	1	['Desulfobacterota']
3369U	1	1	1	1	1	1	['Pseudomonadota']
336B2	1	1	1	1	1	1	['Pseudomonadota']
336B9	1	1	1	1	1	1	['Pseudomonadota']
336BF	1	1	1	1	1	1	['Pseudomonadota']
336CY	1	1	1	1	1	1	['Pseudomonadota']
336DF	1	1	1	1	1	1	['Pseudomonadota']
336DQ	1	1	1	1	1	1	['Pseudomonadota']
336DT	1	1	1	1	1	1	['Pseudomonadota']
336E2	1	1	1	1	1	1	['Pseudomonadota']
336E7	1	1	1	1	1	1	['Pseudomonadota']
336EC	2	1	1	1	1	1	['Pseudomonadota']
336GN	1	1	1	1	1	1	['Bacteroidota']
336GU	1	1	1	1	1	1	['Cyanobacteriota']
336H4	4	1	1	1	1	2	['Pseudomonadota']
336HP	1	1	1	1	1	1	['Pseudomonadota']
336I5	1	1	1	1	1	1	['Cyanobacteriota']
336JF	2	1	1	1	1	1	['Pseudomonadota']
336K1	1	1	1	1	1	1	['Pseudomonadota']
336KQ	1	1	1	1	1	1	['Cyanobacteriota']
336MH	1	1	1	1	1	1	['Pseudomonadota']
336MS	2	1	1	1	1	2	['Pseudomonadota']
336MY	1	1	1	1	1	1	['Pseudomonadota']
336ND	1	1	1	1	1	1	['Pseudomonadota']
336NP	1	1	1	1	1	1	['Bacteroidota']
336NX	1	1	1	1	1	1	['Bacteroidota']
336P0	1	1	1	1	1	1	['Pseudomonadota']
336P6	1	1	1	1	1	1	['Pseudomonadota']
336P8	5	1	1	1	1	1	['Pseudomonadota']
336Q2	1	1	1	1	1	1	['Bacteroidota']
336Q6	1	1	1	1	1	1	['Pseudomonadota']
336QX	1	1	1	1	1	1	['Bacteroidota']
336QY	1	1	1	1	1	1	['Pseudomonadota']
336S7	1	1	1	1	1	1	['Bacteroidota']
336SK	1	1	1	1	1	1	['Pseudomonadota']
336ST	1	1	1	1	1	1	['Pseudomonadota']
336SV	1	1	1	1	1	1	['Pseudomonadota']
336TK	1	1	1	1	1	1	['Pseudomonadota']
336TV	1	1	1	1	1	1	['Pseudomonadota']
336UK	1	1	1	1	1	1	['Pseudomonadota']
336UV	2	1	1	1	1	2	['Pseudomonadota']
336VF	1	1	1	1	1	1	['Pseudomonadota']
336W4	2	1	1	1	1	1	['Pseudomonadota']
336WA	1	1	1	1	1	1	['Pseudomonadota']
336WY	1	1	1	1	1	1	['Pseudomonadota']
336XI	1	1	1	1	1	1	['Pseudomonadota']
336XT	1	1	1	1	1	1	['Pseudomonadota']
336XW	1	1	1	1	1	1	['Pseudomonadota']
336Z5	3	1	1	1	1	2	['Pseudomonadota']
336ZA	1	1	1	1	1	1	['Bacteroidota']
336ZP	1	1	1	1	1	1	['Bacteroidota']
336ZR	1	1	1	1	1	1	['Pseudomonadota']
33703	1	1	1	1	1	1	['Pseudomonadota']
33709	1	1	1	1	1	1	['Pseudomonadota']
3370F	1	1	1	1	1	1	['Pseudomonadota']
3370H	1	1	1	1	1	1	['Pseudomonadota']
3370K	1	1	1	1	1	1	['Pseudomonadota']
33717	1	1	1	1	1	1	['Pseudomonadota']
3371T	1	1	1	1	1	1	['Pseudomonadota']
3372C	1	1	1	1	1	1	['Pseudomonadota']
33733	2	1	1	1	1	1	['Pseudomonadota']
3374U	1	1	1	1	1	1	['Pseudomonadota']
3375A	4	1	1	1	1	1	['Pseudomonadota']
3375W	1	1	1	1	1	1	['Pseudomonadota']
3375Y	1	1	1	1	1	1	['Cyanobacteriota']
33762	1	1	1	1	1	1	['Pseudomonadota']
33769	1	1	1	1	1	1	['Pseudomonadota']
3376C	1	1	1	1	1	1	['Pseudomonadota']
33770	1	1	1	1	1	1	['Pseudomonadota']
33777	1	1	1	1	1	1	['Pseudomonadota']
3377R	1	1	1	1	1	1	['Pseudomonadota']
3378H	1	1	1	1	1	1	['Pseudomonadota']
33796	1	1	1	1	1	1	['Pseudomonadota']
33798	1	1	1	1	1	1	['Bacteroidota']
337CB	7	1	1	1	1	1	['Pseudomonadota']
337CE	2	1	1	1	2	2	['Pseudomonadota']
337CJ	1	1	1	1	1	1	['Pseudomonadota']
337CK	1	1	1	1	1	1	['Bacteroidota']
337CT	1	1	1	1	1	1	['Pseudomonadota']
337CW	1	1	1	1	1	1	['Cyanobacteriota']
337DA	1	1	1	1	1	1	['Pseudomonadota']
337E2	1	1	1	1	1	1	['Pseudomonadota']
337E7	1	1	1	1	1	1	['Pseudomonadota']
337EF	1	1	1	1	1	1	['Pseudomonadota']
337FT	1	1	1	1	1	1	['Pseudomonadota']
337FW	3	1	1	1	1	1	['Pseudomonadota']
337H4	1	1	1	1	1	1	['Desulfobacterota']
337HA	1	1	1	1	1	1	['Cyanobacteriota']
337I4	2	1	1	1	1	2	['Pseudomonadota']
337JN	1	1	1	1	1	1	['Bacteroidota']
337JY	2	1	1	1	1	1	['Pseudomonadota']
337K2	1	1	1	1	1	1	['Bacteroidota']
337K9	1	1	1	1	1	1	['Pseudomonadota']
337M3	1	1	1	1	1	1	['Pseudomonadota']
337M6	1	1	1	1	1	1	['Pseudomonadota']
337MN	1	1	1	1	1	1	['Pseudomonadota']
337MX	3	1	1	1	1	1	['Pseudomonadota']
337N8	2	1	2	2	2	2	['Pseudomonadota']
337NC	1	1	1	1	1	1	['Pseudomonadota']
337NF	1	1	1	1	1	1	['Desulfobacterota']
337P4	1	1	1	1	1	1	['Pseudomonadota']
337PS	2	1	1	1	1	2	['Pseudomonadota']
337PW	2	1	2	2	2	2	['Pseudomonadota']
337RP	1	1	1	1	1	1	['Pseudomonadota']
337S6	1	1	1	1	1	1	['Pseudomonadota']
337SC	1	1	1	1	1	1	['Pseudomonadota']
337T2	1	1	1	1	1	1	['Pseudomonadota']
337T3	5	1	1	1	2	4	['Pseudomonadota']
337U1	2	1	1	1	1	1	['Pseudomonadota']
337UM	1	1	1	1	1	1	['Bacteroidota']
337VE	1	1	1	1	1	1	['Pseudomonadota']
337VP	1	1	1	1	1	1	['Pseudomonadota']
337VQ	1	1	1	1	1	1	['Pseudomonadota']
337VX	1	1	1	1	1	1	['Pseudomonadota']
337W0	1	1	1	1	1	1	['Bacteroidota']
337WB	5	1	1	1	1	2	['Pseudomonadota']
337WK	2	1	1	2	2	2	['Pseudomonadota']
337WV	1	1	1	1	1	1	['Pseudomonadota']
337X6	1	1	1	1	1	1	['Pseudomonadota']
337Y0	1	1	1	1	1	1	['Bacteroidota']
337Y5	2	1	1	2	2	2	['Pseudomonadota']
337YM	1	1	1	1	1	1	['Pseudomonadota']
337ZQ	1	1	1	1	1	1	['Pseudomonadota']
33805	1	1	1	1	1	1	['Cyanobacteriota']
3380G	1	1	1	1	1	1	['Pseudomonadota']
3380H	1	1	1	1	1	1	['Pseudomonadota']
3380T	3	1	1	1	1	1	['Pseudomonadota']
3381Q	2	1	1	1	1	1	['Pseudomonadota']
33822	1	1	1	1	1	1	['Pseudomonadota']
3382U	1	1	1	1	1	1	['Pseudomonadota']
3382W	3	1	1	2	2	2	['Pseudomonadota']
3383V	1	1	1	1	1	1	['Pseudomonadota']
3384P	1	1	1	1	1	1	['Pseudomonadota']
3384T	1	1	1	1	1	1	['Pseudomonadota']
3386V	1	1	1	1	1	1	['Pseudomonadota']
3386W	1	1	1	1	1	1	['Pseudomonadota']
3388V	1	1	1	1	1	1	['Pseudomonadota']
338A5	1	1	1	1	1	1	['Pseudomonadota']
338AY	1	1	1	1	1	1	['Desulfobacterota']
338B6	1	1	1	1	1	1	['Pseudomonadota']
338BM	1	1	1	1	1	1	['Pseudomonadota']
338CN	1	1	1	1	1	1	['Pseudomonadota']
338D7	1	1	1	1	1	1	['Pseudomonadota']
338D8	1	1	1	1	1	1	['Pseudomonadota']
338DI	1	1	1	1	1	1	['Bacteroidota']
338DT	1	1	1	1	1	1	['Pseudomonadota']
338ET	1	1	1	1	1	1	['Pseudomonadota']
338FR	1	1	1	1	1	1	['Pseudomonadota']
338FX	1	1	1	1	1	1	['Pseudomonadota']
338FY	1	1	1	1	1	1	['Pseudomonadota']
338G2	1	1	1	1	1	1	['Pseudomonadota']
338GP	1	1	1	1	1	1	['Bacteroidota']
338H4	1	1	1	1	1	1	['Bacteroidota']
338HH	1	1	1	1	1	1	['Pseudomonadota']
338HW	1	1	1	1	1	1	['Pseudomonadota']
338IT	1	1	1	1	1	1	['Pseudomonadota']
338IW	2	1	1	2	2	2	['Pseudomonadota']
338J8	1	1	1	1	1	1	['Pseudomonadota']
338JC	1	1	1	1	1	1	['Pseudomonadota']
338JE	1	1	1	1	1	1	['Pseudomonadota']
338JG	3	1	1	1	1	1	['Pseudomonadota']
338JI	1	1	1	1	1	1	['Pseudomonadota']
338JY	3	1	1	2	2	2	['Pseudomonadota']
338KB	3	1	1	1	1	1	['Pseudomonadota']
338KW	1	1	1	1	1	1	['Pseudomonadota']
338M2	3	1	1	2	2	2	['Pseudomonadota']
338M4	1	1	1	1	1	1	['Cyanobacteriota']
338MA	1	1	1	1	1	1	['Pseudomonadota']
338NT	1	1	1	1	1	1	['Pseudomonadota']
338NW	1	1	1	1	1	1	['Cyanobacteriota']
338Q7	1	1	1	1	1	1	['Pseudomonadota']
338QC	1	1	1	1	1	1	['Bacteroidota']
338QJ	1	1	1	1	1	1	['Pseudomonadota']
338QU	1	1	1	1	1	1	['Pseudomonadota']
338RC	1	1	1	1	1	1	['Pseudomonadota']
338RJ	1	1	1	1	1	1	['Pseudomonadota']
338RK	1	1	1	1	1	1	['Pseudomonadota']
338S3	1	1	1	1	1	1	['Pseudomonadota']
338SY	1	1	1	1	1	1	['Pseudomonadota']
338U3	1	1	1	1	1	1	['Desulfobacterota']
338UJ	3	1	1	1	1	1	['Pseudomonadota']
338V2	1	1	1	1	1	1	['Pseudomonadota']
338V4	1	1	1	1	1	1	['Pseudomonadota']
338W0	3	1	1	1	1	2	['Pseudomonadota']
338WA	1	1	1	1	1	1	['Pseudomonadota']
338XK	3	1	1	2	3	3	['Pseudomonadota']
338XX	1	1	1	1	1	1	['Pseudomonadota']
338Y3	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
338YT	2	1	1	1	1	1	['Pseudomonadota']
338YW	1	1	1	1	1	1	['Pseudomonadota']
338Z3	1	1	1	1	1	1	['Pseudomonadota']
338ZT	1	1	1	1	1	1	['Bacteroidota']
3391S	1	1	1	1	1	1	['Pseudomonadota']
3392Z	1	1	1	1	1	1	['Pseudomonadota']
3394C	1	1	1	1	1	1	['Pseudomonadota']
3394E	1	1	1	1	1	1	['Pseudomonadota']
3394W	1	1	1	1	1	1	['Desulfobacterota']
3395K	1	1	1	1	1	1	['Pseudomonadota']
3396N	1	1	1	1	1	1	['Bacteroidota']
3396W	1	1	1	1	1	1	['Bacteroidota']
3397G	1	1	1	1	1	1	['Pseudomonadota']
3397K	3	1	1	1	1	1	['Pseudomonadota']
3397N	1	1	1	1	1	1	['Pseudomonadota']
3397V	2	1	2	2	2	2	['Pseudomonadota']
3397W	1	1	1	1	1	1	['Pseudomonadota']
3397Y	1	1	1	1	1	1	['Bacteroidota']
3398P	1	1	1	1	1	1	['Pseudomonadota']
33998	1	1	1	1	1	1	['Pseudomonadota']
33999	1	1	1	1	1	1	['Pseudomonadota']
3399R	1	1	1	1	1	1	['Pseudomonadota']
339AC	1	1	1	1	1	1	['Cyanobacteriota']
339AY	1	1	1	1	1	1	['Pseudomonadota']
339B5	1	1	1	1	1	1	['Pseudomonadota']
339BD	3	1	1	1	1	1	['Pseudomonadota']
339BN	1	1	1	1	1	1	['Pseudomonadota']
339CK	1	1	1	1	1	1	['Pseudomonadota']
339CR	3	1	1	1	2	3	['Pseudomonadota']
339DJ	1	1	1	1	1	1	['Bacteroidota']
339E1	1	1	1	1	1	1	['Pseudomonadota']
339E6	1	1	1	1	1	1	['Pseudomonadota']
339EU	1	1	1	1	1	1	['Bacteroidota']
339EX	1	1	1	1	1	1	['Bacteroidota']
339F9	1	1	1	1	1	1	['Pseudomonadota']
339FS	1	1	1	1	1	1	['Pseudomonadota']
339FT	1	1	1	1	1	1	['Bacteroidota']
339FW	1	1	1	1	1	1	['Pseudomonadota']
339FZ	1	1	1	1	1	1	['Pseudomonadota']
339G4	1	1	1	1	1	1	['Pseudomonadota']
339GI	1	1	1	1	1	1	['Pseudomonadota']
339GK	1	1	1	1	1	1	['Pseudomonadota']
339I1	1	1	1	1	1	1	['Bacteroidota']
339I4	6	1	1	1	1	1	['Pseudomonadota']
339IA	1	1	1	1	1	1	['Pseudomonadota']
339IE	2	1	1	1	1	2	['Pseudomonadota']
339IV	2	1	1	2	2	2	['Pseudomonadota']
339IW	3	1	1	2	2	2	['Pseudomonadota']
339J3	3	1	1	1	1	1	['Pseudomonadota']
339JT	8	1	2	3	3	4	['Pseudomonadota']
339JU	1	1	1	1	1	1	['Bacteroidota']
339KB	5	2	2	3	4	4	['Pseudomonadota' 'Cyanobacteriota']
339KM	1	1	1	1	1	1	['Pseudomonadota']
339KP	1	1	1	1	1	1	['Pseudomonadota']
339KS	4	1	1	4	4	4	['Pseudomonadota']
339KW	2	1	1	1	1	2	['Pseudomonadota']
339M2	1	1	1	1	1	1	['Pseudomonadota']
339MC	1	1	1	1	1	1	['Bacteroidota']
339MI	5	1	1	1	1	1	['Pseudomonadota']
339MM	1	1	1	1	1	1	['Pseudomonadota']
339MV	1	1	1	1	1	1	['Pseudomonadota']
339MW	1	1	1	1	1	1	['Pseudomonadota']
339N0	1	1	1	1	1	1	['Pseudomonadota']
339N6	1	1	1	1	1	1	['Bacteroidota']
339NA	10	1	1	2	2	3	['Pseudomonadota']
339P5	3	1	1	2	2	2	['Pseudomonadota']
339PI	3	1	1	1	1	1	['Pseudomonadota']
339PZ	1	1	1	1	1	1	['Bacteroidota']
339QJ	1	1	1	1	1	1	['Pseudomonadota']
339QN	3	1	2	2	2	2	['Pseudomonadota']
339QZ	4	1	1	1	2	3	['Pseudomonadota']
339RB	1	1	1	1	1	1	['Bacteroidota']
339RD	4	1	1	1	1	2	['Pseudomonadota']
339RH	1	1	1	1	1	1	['Pseudomonadota']
339RT	2	1	1	1	2	2	['Pseudomonadota']
339SI	1	1	1	1	1	1	['Bacteroidota']
339SS	1	1	1	1	1	1	['Bacteroidota']
339T2	1	1	1	1	1	1	['Pseudomonadota']
339T3	2	1	1	2	2	2	['Pseudomonadota']
339TE	1	1	1	1	1	1	['Pseudomonadota']
339TV	1	1	1	1	1	1	['Bacteroidota']
339TY	2	1	1	1	2	2	['Pseudomonadota']
339U0	1	1	1	1	1	1	['Pseudomonadota']
339U3	1	1	1	1	1	1	['Pseudomonadota']
339UJ	4	1	2	3	3	4	['Pseudomonadota']
339VV	2	1	1	1	1	1	['Pseudomonadota']
339VY	1	1	1	1	1	1	['Pseudomonadota']
339WH	3	1	1	1	1	1	['Pseudomonadota']
339XK	2	1	2	2	2	2	['Pseudomonadota']
339XW	1	1	1	1	1	1	['Pseudomonadota']
339Y4	1	1	1	1	1	1	['Pseudomonadota']
339YA	6	1	1	2	3	4	['Pseudomonadota']
339YW	1	1	1	1	1	1	['Pseudomonadota']
339YX	1	1	1	1	1	1	['Pseudomonadota']
339Z0	1	1	1	1	1	1	['Pseudomonadota']
339ZG	2	1	1	1	1	1	['Pseudomonadota']
33A07	1	1	1	1	1	1	['Pseudomonadota']
33A0M	1	1	1	1	1	1	['Pseudomonadota']
33A0P	1	1	1	1	1	1	['Bacteroidota']
33A0S	1	1	1	1	1	1	['Pseudomonadota']
33A19	1	1	1	1	1	1	['Pseudomonadota']
33A1H	1	1	1	1	1	1	['Pseudomonadota']
33A2G	1	1	1	1	1	1	['Pseudomonadota']
33A2N	2	1	1	2	2	2	['Pseudomonadota']
33A2R	1	1	1	1	1	1	['Desulfobacterota']
33A2U	1	1	1	1	1	1	['Pseudomonadota']
33A2V	1	1	1	1	1	1	['Pseudomonadota']
33A39	1	1	1	1	1	1	['Pseudomonadota']
33A3I	2	1	1	2	2	2	['Pseudomonadota']
33A3N	1	1	1	1	1	1	['Cyanobacteriota']
33A3P	1	1	1	1	1	1	['Pseudomonadota']
33A3W	1	1	1	1	1	1	['Pseudomonadota']
33A3X	6	1	1	1	1	3	['Pseudomonadota']
33A43	1	1	1	1	1	1	['Pseudomonadota']
33A47	3	1	1	1	1	1	['Pseudomonadota']
33A4A	1	1	1	1	1	1	['Pseudomonadota']
33A4T	4	1	1	2	2	2	['Pseudomonadota']
33A4V	1	1	1	1	1	1	['Pseudomonadota']
33A4Z	9	2	3	4	6	7	['Pseudomonadota' 'Bacteroidota']
33A57	1	1	1	1	1	1	['Pseudomonadota']
33A5F	1	1	1	1	1	1	['Pseudomonadota']
33A5H	3	1	1	2	2	2	['Pseudomonadota']
33A5I	1	1	1	1	1	1	['Bacteroidota']
33A5W	2	1	1	1	1	1	['Pseudomonadota']
33A61	2	1	1	2	2	2	['Pseudomonadota']
33A6P	6	1	1	1	2	3	['Pseudomonadota']
33A6Q	1	1	1	1	1	1	['Pseudomonadota']
33A72	1	1	1	1	1	1	['Pseudomonadota']
33A73	2	1	1	1	1	1	['Pseudomonadota']
33A7A	1	1	1	1	1	1	['Pseudomonadota']
33A7C	3	1	2	2	2	2	['Pseudomonadota']
33A7D	8	1	1	2	2	4	['Pseudomonadota']
33A7E	1	1	1	1	1	1	['Cyanobacteriota']
33A7G	1	1	1	1	1	1	['Bacteroidota']
33A7H	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
33A7N	4	1	1	3	3	3	['Pseudomonadota']
33A7T	2	1	1	1	1	1	['Pseudomonadota']
33A7W	1	1	1	1	1	1	['Cyanobacteriota']
33A89	1	1	1	1	1	1	['Desulfobacterota']
33A95	1	1	1	1	1	1	['Pseudomonadota']
33A97	1	1	1	1	1	1	['Pseudomonadota']
33A99	8	1	1	1	1	1	['Pseudomonadota']
33A9I	1	1	1	1	1	1	['Pseudomonadota']
33A9K	2	1	1	1	1	2	['Pseudomonadota']
33A9M	3	1	1	1	2	2	['Pseudomonadota']
33AA4	1	1	1	1	1	1	['Pseudomonadota']
33AAA	1	1	1	1	1	1	['Pseudomonadota']
33AAK	1	1	1	1	1	1	['Bacteroidota']
33AAP	1	1	1	1	1	1	['Bacteroidota']
33AAQ	6	1	1	1	2	3	['Pseudomonadota']
33AB9	6	1	1	1	2	3	['Pseudomonadota']
33ABC	7	1	1	1	1	1	['Pseudomonadota']
33ABH	4	1	1	1	1	1	['Pseudomonadota']
33ABX	1	1	1	1	1	1	['Bacteroidota']
33ABY	6	1	1	2	2	2	['Pseudomonadota']
33AC3	2	2	2	2	2	2	['Pseudomonadota' 'Desulfobacterota']
33AC4	1	1	1	1	1	1	['Bacteroidota']
33AC8	1	1	1	1	1	1	['Pseudomonadota']
33AD4	6	1	1	3	3	4	['Pseudomonadota']
33ADG	2	1	1	1	1	1	['Pseudomonadota']
33ADY	7	1	2	2	2	3	['Pseudomonadota']
33AE0	4	1	1	2	2	2	['Pseudomonadota']
33AE7	1	1	1	1	1	1	['Pseudomonadota']
33AEK	2	1	1	1	1	1	['Pseudomonadota']
33AET	2	1	1	1	1	1	['Pseudomonadota']
33AF4	1	1	1	1	1	1	['Pseudomonadota']
33AF9	1	1	1	1	1	1	['Pseudomonadota']
33AFS	1	1	1	1	1	1	['Desulfobacterota']
33AFY	1	1	1	1	1	1	['Pseudomonadota']
33AFZ	1	1	1	1	1	1	['Pseudomonadota']
33AG0	1	1	1	1	1	1	['Pseudomonadota']
33AGD	2	1	1	2	2	2	['Pseudomonadota']
33AGG	1	1	1	1	1	1	['Pseudomonadota']
33AGH	3	1	1	2	2	2	['Pseudomonadota']
33AGT	1	1	1	1	1	1	['Pseudomonadota']
33AGV	1	1	1	1	1	1	['Pseudomonadota']
33AHD	1	1	1	1	1	1	['Pseudomonadota']
33AHW	1	1	1	1	1	1	['Pseudomonadota']
33AHZ	1	1	1	1	1	1	['Pseudomonadota']
33AI5	1	1	1	1	1	1	['Cyanobacteriota']
33AIA	2	1	1	1	1	2	['Pseudomonadota']
33AIK	1	1	1	1	1	1	['Pseudomonadota']
33AIZ	5	1	1	1	2	3	['Pseudomonadota']
33AJI	1	1	1	1	1	1	['Pseudomonadota']
33AJV	1	1	1	1	1	1	['Pseudomonadota']
33AK4	1	1	1	1	1	1	['Pseudomonadota']
33AKM	1	1	1	1	1	1	['Cyanobacteriota']
33AKQ	2	1	1	1	1	1	['Pseudomonadota']
33AKR	3	1	1	2	3	3	['Pseudomonadota']
33AKS	1	1	1	1	1	1	['Pseudomonadota']
33AKW	1	1	1	1	1	1	['Pseudomonadota']
33AM9	1	1	1	1	1	1	['Bacteroidota']
33AMG	1	1	1	1	1	1	['Pseudomonadota']
33AMK	2	1	1	1	1	2	['Pseudomonadota']
33AMS	1	1	1	1	1	1	['Pseudomonadota']
33AND	1	1	1	1	1	1	['Pseudomonadota']
33ANW	1	1	1	1	1	1	['Bacteroidota']
33AP5	1	1	1	1	1	1	['Pseudomonadota']
33API	1	1	1	1	1	1	['Pseudomonadota']
33APK	1	1	1	1	1	1	['Desulfobacterota']
33APR	1	1	1	1	1	1	['Pseudomonadota']
33AQ3	2	1	1	2	2	2	['Pseudomonadota']
33AQ8	1	1	1	1	1	1	['Pseudomonadota']
33AQK	2	1	1	2	2	2	['Pseudomonadota']
33AR2	3	1	1	1	1	1	['Pseudomonadota']
33AS4	13	1	1	3	4	5	['Pseudomonadota']
33AS6	1	1	1	1	1	1	['Pseudomonadota']
33ASQ	1	1	1	1	1	1	['Pseudomonadota']
33ASZ	1	1	1	1	1	1	['Pseudomonadota']
33AUI	1	1	1	1	1	1	['Pseudomonadota']
33AUP	1	1	1	1	1	1	['Bacteroidota']
33AVD	1	1	1	1	1	1	['Pseudomonadota']
33AVG	1	1	1	1	1	1	['Pseudomonadota']
33AVZ	1	1	1	1	1	1	['Pseudomonadota']
33AW6	1	1	1	1	1	1	['Pseudomonadota']
33AWQ	1	1	1	1	1	1	['Pseudomonadota']
33AX3	1	1	1	1	1	1	['Bacteroidota']
33AX5	1	1	1	1	1	1	['Pseudomonadota']
33AX8	1	1	1	1	1	1	['Bacteroidota']
33AXH	1	1	1	1	1	1	['Pseudomonadota']
33AXP	1	1	1	1	1	1	['Pseudomonadota']
33AXS	1	1	1	1	1	1	['Bacteroidota']
33AXW	2	1	1	2	2	2	['Pseudomonadota']
33AY2	1	1	1	1	1	1	['Bacteroidota']
33AYA	3	1	1	1	2	2	['Pseudomonadota']
33AYU	2	1	1	1	1	1	['Pseudomonadota']
33AZ7	2	1	1	1	1	1	['Pseudomonadota']
33AZ9	1	1	1	1	1	1	['Pseudomonadota']
33AZV	5	1	1	2	2	3	['Pseudomonadota']
33B00	1	1	1	1	1	1	['Pseudomonadota']
33B0D	1	1	1	1	1	1	['Pseudomonadota']
33B0E	1	1	1	1	1	1	['Pseudomonadota']
33B11	4	1	2	2	2	2	['Pseudomonadota']
33B1D	1	1	1	1	1	1	['Pseudomonadota']
33B1E	6	1	1	1	2	3	['Pseudomonadota']
33B1F	1	1	1	1	1	1	['Cyanobacteriota']
33B1G	1	1	1	1	1	1	['Pseudomonadota']
33B20	1	1	1	1	1	1	['Pseudomonadota']
33B2P	2	1	1	2	2	2	['Pseudomonadota']
33B33	1	1	1	1	1	1	['Bacteroidota']
33B38	1	1	1	1	1	1	['Pseudomonadota']
33B3A	5	1	1	1	1	2	['Pseudomonadota']
33B3H	1	1	1	1	1	1	['Pseudomonadota']
33B43	8	1	1	1	1	1	['Pseudomonadota']
33B49	3	1	1	3	3	3	['Pseudomonadota']
33B4G	4	1	1	1	1	1	['Pseudomonadota']
33B4Y	1	1	1	1	1	1	['Pseudomonadota']
33B54	5	1	1	1	1	3	['Pseudomonadota']
33B5H	1	1	1	1	1	1	['Pseudomonadota']
33B6C	1	1	1	1	1	1	['Pseudomonadota']
33B6G	1	1	1	1	1	1	['Pseudomonadota']
33B77	1	1	1	1	1	1	['Pseudomonadota']
33B8F	6	1	1	1	2	2	['Pseudomonadota']
