root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
COG0816	24867	121	289	876	1950	7110	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aerophobota;Aquificota;Armatimonadota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CG2-30-53-67;CG2-30-70-394;CLD3;CSP1-3;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DTU030;DUMJ01;Deinococcota;Delongbacteria;Dependentiae;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Halobacteriota;Hydrogenedentota;JAAXHH01;JABDJQ01;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methylomirabilota;Muirbacteria;Myxococcota;Myxococcota_A;NPL-UPA2;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;RUG730;Ratteibacteria;Riflebacteria;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA3054;UBA6262;UBA6266;UBA8248;UBA8481;UBA9089;UBP13;UBP15;UBP18;UBP4;UBP6;UBP7;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG0819	6061	61	116	298	574	1764	4484-113;Acidobacteriota;Actinomycetota;Altiarchaeota;Armatimonadota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;DTU030;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Dormibacterota;Eisenbacteria;Fusobacteriota;Gemmatimonadota;Halobacteriota;JAAXHH01;JADFOP01;JdFR-76;KSB1;Marinisomatota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA8248;Verrucomicrobiota;WOR-3
COG0822	22696	140	344	991	2133	6995	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Aerophobota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CG03;CG2-30-53-67;CG2-30-70-394;CLD3;CSP1-3;Caldisericota;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DTU030;Deferribacterota;Deinococcota;Delongbacteria;Dependentiae;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;EX4484-52;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Hadarchaeota;Halobacteriota;Huberarchaeota;Hydrogenedentota;Hydrothermarchaeota;Iainarchaeota;JAAXHH01;JABDJQ01;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Myxococcota_A;NPL-UPA2;Nanoarchaeota;Nanohaloarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;RUG730;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA3054;UBA6262;UBA6266;UBA8248;UBA8481;UBA9089;UBP13;UBP15;UBP18;UBP4;UBP6;UBP7;Undinarchaeota;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG0829	6566	40	77	231	483	1741	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacteroidota;Bdellovibrionota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Eremiobacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;JADFOP01;Latescibacterota;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;SZUA-79;Spirochaetota;Thermoplasmatota;Thermoproteota;UBA8248;Verrucomicrobiota
COG0840	12001	107	250	638	1310	3949	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aerophobota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;CG2-30-53-67;CG2-30-70-394;CLD3;CSP1-3;Caldisericota;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Goldbacteria;Halobacteriota;Hydrogenedentota;JAAXHH01;JABDJQ01;JACPWU01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;SZUA-79;Spirochaetota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA8248;UBA9089;UBP15;UBP4;UBP6;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG0847	20524	109	263	769	1673	5764	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CG03;CG2-30-70-394;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Halobacteriota;Hydrogenedentota;JAAXHH01;JADFOP01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Myxococcota_A;NPL-UPA2;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermoplasmatota;Thermoproteota;Thermosulfidibacterota;Thermotogota;UBA10199;UBA8248;UBP15;UBP18;UBP6;UBP7;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG0859	13246	122	272	698	1467	4399	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;CAIJMQ01;CG03;CG2-30-53-67;CG2-30-70-394;CLD3;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Dependentiae;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Halobacteriota;Hydrogenedentota;Iainarchaeota;JAAXHH01;JABDJQ01;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Myxococcota_A;NPL-UPA2;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;RUG730;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermosulfidibacterota;Thermotogota;UBA10199;UBA1439;UBA3054;UBA6262;UBA6266;UBA8248;UBA8481;UBA9089;UBP15;UBP18;UBP4;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG0864	8381	113	279	652	1273	3326	Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Aerophobota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CG03;CG2-30-53-67;CSP1-3;Caldisericota;Calditrichota;Campylobacterota;Chloroflexota;Chrysiogenota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Hadarchaeota;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;Iainarchaeota;JAAXHH01;JABDJQ01;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Nanoarchaeota;Nanohaloarchaeota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;Thermosulfidibacterota;Thermotogota;UBA10199;UBA1439;UBA3054;UBA6266;UBA8481;UBA9089;UBP13;UBP15;UBP18;UBP4;UBP6;Verrucomicrobiota;WOR-3;Zixibacteria
COG1011	22092	130	320	897	1992	6682	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Aerophobota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CG03;CG2-30-53-67;CG2-30-70-394;CLD3;CSP1-3;Caldisericota;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Dependentiae;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;EX4484-52;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Hadarchaeota;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;Iainarchaeota;JAAXHH01;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Myxococcota_A;Nanoarchaeota;Nanohaloarchaeota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermosulfidibacterota;Thermotogota;UBA10199;UBA1439;UBA3054;UBA6266;UBA8248;UBA8481;UBA9089;UBP13;UBP15;UBP4;UBP7;Undinarchaeota;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG1018	14632	96	214	630	1418	4592	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CG03;CG2-30-70-394;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Dependentiae;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;HKB111;Halobacteriota;Hydrogenedentota;Iainarchaeota;JAAXHH01;JABDJQ01;JADFOP01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Marinisomatota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nanohaloarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;Spirochaetota;Sumerlaeota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA8248;UBA9089;UBP15;UBP4;UBP7;Undinarchaeota;Verrucomicrobiota;WOR-3;Zixibacteria
COG1045	20102	117	265	716	1525	5646	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aerophobota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CG03;CG2-30-53-67;CG2-30-70-394;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Halobacteriota;Hydrogenedentota;Iainarchaeota;JAAXHH01;JABDJQ01;JADFOP01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Myxococcota_A;NPL-UPA2;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RUG730;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Spirochaetota;Sumerlaeota;Synergistota;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA3054;UBA6262;UBA6266;UBA8248;UBA8481;UBA9089;UBP13;UBP15;UBP18;UBP4;UBP6;Verrucomicrobiota;Wallbacteria;Zixibacteria
COG1054	9890	36	72	267	644	2421	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacteroidota;Bdellovibrionota;CLD3;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cyanobacteriota;Deinococcota;Dependentiae;Desulfobacterota;Desulfobacterota_D;Eisenbacteria;Fusobacteriota;KSB1;Marinisomatota;Myxococcota;Nanoarchaeota;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Thermoplasmatota;UBA10199;UBA8248;UBP7;Verrucomicrobiota
COG1055	17069	116	292	753	1620	5271	AABM5-125-24;Acidobacteriota;Actinomycetota;Aerophobota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CG2-30-53-67;CG2-30-70-394;CLD3;CSP1-3;Caldisericota;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;Iainarchaeota;JABDJQ01;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA6266;UBA8248;UBA8481;UBA9089;UBP15;UBP18;UBP6;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG1058	16008	115	285	758	1670	5376	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aerophobota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CG03;CG2-30-53-67;CG2-30-70-394;CLD3;CSP1-3;Caldisericota;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;Halobacteriota;Hydrogenedentota;JAAXHH01;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermosulfidibacterota;Thermotogota;UBA10199;UBA3054;UBA6262;UBA6266;UBA8248;UBA8481;UBP13;UBP15;UBP18;UBP4;UBP6;Verrucomicrobiota;WOR-3;Zixibacteria
COG1099	2392	47	110	233	429	972	Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_G;Bacteroidota;CG2-30-70-394;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Dormibacterota;Eremiobacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Halobacteriota;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospirota;OLB16;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;UBA8248;Verrucomicrobiota;WOR-3
COG1100	7919	95	222	556	1171	3278	AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;CG2-30-53-67;CLD3;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;EX4484-52;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Halobacteriota;Huberarchaeota;Hydrothermarchaeota;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nanohaloarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;Ratteibacteria;SAR324;SZUA-79;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA8248;UBP6;Undinarchaeota;Verrucomicrobiota;WOR-3;Zixibacteria
COG1105	10547	79	171	387	770	2750	Acidobacteriota;Actinomycetota;Aerophobota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CSP1-3;Caldisericota;Calditrichota;Campylobacterota;Chloroflexota;Coprothermobacterota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;Elusimicrobiota;Eremiobacterota;FCPU426;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Halobacteriota;Hydrogenedentota;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Nanoarchaeota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Spirochaetota;Sumerlaeota;Synergistota;Thermodesulfobiota;Thermoplasmatota;Thermosulfidibacterota;Thermotogota;UBP13;UBP4;Verrucomicrobiota;WOR-3
